id;date;cheveux;age;exp;salaire;sexe;diplome;specialite;note;dispo;embauche
7258;17/06/2013;chatain;36.0;9.0;40378.0;M;licence;forage;54.66;non;0
7261;13/08/2010;blond;46.0;9.0;31632.0;M;master;forage;73.4;oui;0
7267;01/06/2011;brun;41.0;9.0;31856.0;F;doctorat;archeologie;127.77;oui;0
7269;15/01/2013;chatain;35.0;9.0;32608.0;F;master;detective;67.64;non;0
7276;10/04/2010;blond;46.0;9.0;39732.0;M;bac;forage;50.79;non;0
7277;24/09/2010;brun;33.0;9.0;32040.0;F;licence;detective;74.41;non;0
7294;10/03/2014;blond;27.0;9.0;37396.0;M;doctorat;detective;76.48;oui;0
7298;23/01/2011;chatain;28.0;9.0;37418.0;F;licence;geologie;62.52;non;1
7303;11/03/2014;brun;40.0;9.0;41493.0;M;doctorat;geologie;75.65;oui;1
7308;24/07/2011;brun;26.0;9.0;35988.0;M;master;forage;76.3;oui;0
7315;23/12/2010;;34.0;9.0;38251.0;M;master;forage;58.77;oui;0
7328;06/09/2011;chatain;43.0;9.0;31719.0;F;master;geologie;81.25;non;0
7333;;blond;35.0;9.0;42518.0;M;bac;forage;62.3;non;0
7338;25/07/2013;brun;39.0;9.0;34281.0;F;licence;forage;50.02;non;0
7342;09/02/2014;brun;48.0;9.0;34472.0;F;licence;detective;88.51;non;0
7345;22/07/2011;blond;46.0;9.0;32632.0;F;licence;forage;64.35;non;0
7351;15/12/2014;chatain;29.0;9.0;45125.0;F;licence;archeologie;68.29;oui;0
7364;30/09/2014;roux;36.0;9.0;38216.0;M;licence;geologie;70.5;oui;0
7366;09/09/2010;chatain;43.0;9.0;35164.0;F;licence;geologie;53.2;non;1
7378;18/03/2010;blond;53.0;9.0;39023.0;M;licence;geologie;56.56;non;0
7380;18/10/2012;brun;27.0;9.0;31861.0;F;doctorat;archeologie;95.54;oui;0
7400;10/04/2012;brun;35.0;9.0;35567.0;M;licence;geologie;58.14;non;0
7401;28/05/2014;brun;;9.0;32767.0;M;master;geologie;75.05;non;0
7402;25/06/2010;chatain;32.0;9.0;36421.0;F;master;detective;93.8;oui;0
7403;01/02/2013;brun;32.0;9.0;40322.0;M;licence;geologie;73.26;oui;0
7416;11/11/2013;blond;37.0;9.0;33406.0;F;licence;forage;61.47;non;0
7419;26/01/2011;blond;14.0;9.0;30357.0;M;licence;geologie;61.33;non;0
7420;06/05/2012;brun;44.0;9.0;42178.0;M;licence;;46.33;non;0
7434;05/09/2013;brun;47.0;9.0;32499.0;F;licence;geologie;65.52;non;0
7435;29/06/2013;blond;34.0;9.0;30209.0;F;licence;geologie;85.03;non;0
7436;13/08/2010;brun;23.0;9.0;36745.0;;master;forage;87.99;oui;0
7438;01/04/2011;brun;33.0;9.0;34510.0;M;master;detective;57.99;oui;0
7444;11/01/2010;brun;37.0;9.0;33582.0;F;licence;geologie;91.49;non;0
7447;17/12/2011;chatain;35.0;9.0;31304.0;F;master;geologie;62.08;non;0
7449;07/08/2010;chatain;35.0;9.0;32098.0;F;master;archeologie;71.49;non;0
7450;19/04/2014;chatain;50.0;9.0;42280.0;M;doctorat;forage;85.59;oui;0
7454;09/03/2014;chatain;16.0;9.0;37218.0;F;doctorat;detective;102.91;oui;0
7460;17/05/2012;blond;39.0;9.0;39073.0;M;licence;forage;83.18;oui;1
7472;03/01/2011;chatain;40.0;9.0;31620.0;M;master;geologie;68.38;non;0
7475;08/09/2010;chatain;19.0;9.0;37937.0;F;master;archeologie;97.85;oui;0
7479;18/07/2011;blond;40.0;9.0;33694.0;M;licence;geologie;65.32;non;0
7494;27/07/2012;blond;36.0;9.0;37321.0;M;master;geologie;92.33;oui;1
7504;23/12/2014;brun;28.0;9.0;37361.0;M;bac;geologie;37.33;non;0
7506;06/09/2011;brun;53.0;9.0;34763.0;M;licence;geologie;55.44;non;0
7526;10/12/2010;brun;36.0;9.0;30676.0;M;master;geologie;81.99;non;0
7539;30/11/2013;chatain;39.0;9.0;35666.0;F;;detective;85.47;non;0
7542;30/09/2011;brun;22.0;9.0;26851.0;F;master;geologie;95.12;non;0
7556;08/04/2013;brun;30.0;9.0;31939.0;F;licence;geologie;101.22;non;0
7558;23/05/2013;chatain;20.0;9.0;40006.0;M;licence;forage;39.03;non;0
7560;07/07/2011;chatain;42.0;9.0;31858.0;M;doctorat;geologie;68.68;non;1
7573;07/10/2014;brun;33.0;9.0;36376.0;M;licence;geologie;76.09;non;0
7574;18/01/2013;blond;34.0;9.0;36165.0;M;master;geologie;53.3;oui;1
7589;03/02/2012;brun;37.0;9.0;37402.0;M;master;forage;69.09;oui;0
7593;08/09/2013;blond;23.0;9.0;33593.0;M;licence;geologie;80.03;non;0
7613;10/05/2010;blond;35.0;9.0;31549.0;F;licence;geologie;76.43;non;0
7646;18/07/2012;brun;32.0;9.0;40792.0;M;licence;geologie;63.13;non;0
7647;30/03/2011;brun;35.0;9.0;38497.0;F;licence;archeologie;79.7;non;0
7648;;blond;49.0;9.0;41764.0;M;master;forage;95.02;oui;1
7653;08/09/2013;brun;56.0;9.0;41472.0;M;master;archeologie;80.22;oui;0
7662;18/08/2012;roux;34.0;9.0;37136.0;M;bac;geologie;68.2;non;0
7666;08/02/2013;chatain;35.0;9.0;34035.0;F;master;forage;94.6;oui;0
7677;05/06/2010;roux;37.0;9.0;33007.0;M;licence;geologie;82.69;non;0
7679;23/06/2012;blond;32.0;9.0;38849.0;M;licence;geologie;63.18;non;0
7683;07/10/2010;chatain;20.0;9.0;30579.0;F;doctorat;forage;91.1;non;0
7692;26/02/2011;blond;28.0;9.0;38878.0;;licence;forage;78.55;non;1
7693;11/12/2012;blond;42.0;9.0;40094.0;M;bac;geologie;38.93;non;0
7698;01/09/2010;blond;26.0;9.0;37855.0;F;master;archeologie;76.79;oui;0
7702;15/03/2013;brun;47.0;9.0;27094.0;M;doctorat;detective;122.77;oui;0
7705;;roux;31.0;9.0;43302.0;M;bac;geologie;43.02;non;0
7712;09/01/2011;blond;33.0;9.0;35971.0;M;master;detective;85.17;oui;0
7720;22/07/2013;blond;38.0;9.0;32969.0;F;licence;geologie;72.86;non;1
7729;11/04/2013;blond;32.0;9.0;38471.0;M;master;geologie;78.03;oui;1
7735;03/10/2011;brun;26.0;9.0;42106.0;M;master;geologie;51.38;oui;0
7737;30/10/2012;blond;31.0;9.0;37750.0;F;bac;forage;54.47;non;0
7744;29/11/2014;chatain;11.0;9.0;40784.0;M;licence;geologie;52.19;non;0
7754;10/02/2010;chatain;45.0;9.0;33218.0;F;master;forage;75.12;non;0
7761;31/07/2014;brun;40.0;9.0;29734.0;M;master;geologie;64.68;non;0
7765;23/02/2010;brun;26.0;9.0;29823.0;M;master;forage;77.12;non;1
7778;04/05/2014;chatain;31.0;9.0;32536.0;M;doctorat;geologie;100.68;oui;0
7781;13/07/2013;brun;42.0;9.0;32972.0;M;master;geologie;64.73;non;0
7787;04/10/2010;chatain;39.0;9.0;31215.0;F;master;detective;53.47;non;1
7798;28/02/2011;chatain;29.0;9.0;34389.0;M;doctorat;geologie;102.35;oui;0
7799;16/07/2014;brun;21.0;9.0;37187.0;M;licence;archeologie;77.58;non;1
7812;26/11/2010;blond;45.0;9.0;25981.0;M;licence;geologie;64.09;non;0
7821;15/08/2011;chatain;50.0;9.0;39647.0;F;licence;geologie;66.28;non;0
7823;24/03/2010;chatain;56.0;9.0;29047.0;F;licence;detective;58.72;non;1
7826;16/11/2013;chatain;52.0;9.0;33693.0;F;doctorat;archeologie;95.32;oui;0
7830;28/01/2011;brun;25.0;9.0;32273.0;M;doctorat;geologie;93.11;oui;0
7838;06/01/2014;blond;37.0;9.0;41825.0;F;licence;detective;93.19;oui;0
7859;27/01/2011;chatain;35.0;9.0;32435.0;M;doctorat;detective;96.43;oui;0
7860;02/09/2012;blond;43.0;9.0;43249.0;M;bac;geologie;42.57;non;0
7862;;brun;35.0;9.0;35945.0;F;bac;forage;63.66;non;0
7867;02/02/2013;brun;46.0;9.0;32668.0;M;licence;geologie;73.08;non;0
7876;20/10/2010;brun;50.0;9.0;31960.0;M;doctorat;geologie;72.76;oui;1
7891;03/01/2014;brun;34.0;9.0;38476.0;M;licence;forage;66.41;oui;0
7896;05/01/2011;brun;48.0;9.0;31506.0;M;master;geologie;74.92;oui;0
7903;22/01/2011;chatain;27.0;9.0;29711.0;F;doctorat;forage;96.3;oui;0
7912;03/10/2011;brun;28.0;9.0;33432.0;M;licence;geologie;49.25;non;0
7913;26/04/2014;brun;40.0;9.0;42918.0;M;master;forage;69.23;oui;0
7918;21/10/2012;blond;24.0;9.0;26047.0;M;doctorat;geologie;68.82;oui;0
7919;18/04/2012;blond;32.0;9.0;46695.0;M;bac;detective;53.61;;0
7926;14/04/2014;blond;35.0;9.0;33165.0;M;master;forage;59.99;oui;0
7929;10/09/2010;chatain;29.0;9.0;38887.0;F;master;detective;85.43;oui;0
7938;08/10/2013;brun;23.0;9.0;33688.0;M;doctorat;geologie;100.8;oui;0
7943;05/12/2011;chatain;44.0;9.0;33830.0;M;master;geologie;63.97;non;0
7945;11/07/2010;brun;33.0;9.0;42070.0;M;master;detective;92.87;oui;0
7948;05/10/2014;chatain;42.0;9.0;33351.0;F;master;detective;106.98;oui;0
7952;14/01/2013;brun;32.0;9.0;39464.0;M;licence;forage;49.87;oui;0
7954;17/03/2014;brun;16.0;9.0;37471.0;M;master;archeologie;70.6;oui;0
7965;29/10/2011;brun;38.0;9.0;31672.0;M;master;geologie;73.09;non;0
7971;02/06/2013;chatain;40.0;9.0;43217.0;F;licence;detective;61.86;non;0
7972;19/02/2012;chatain;34.0;9.0;34025.0;M;master;geologie;77.49;oui;0
7985;01/01/2014;chatain;32.0;9.0;35036.0;F;doctorat;archeologie;93.73;oui;0
7992;20/05/2014;blond;52.0;9.0;33645.0;M;licence;geologie;58.81;non;0
7998;04/06/2010;blond;35.0;9.0;41294.0;M;licence;forage;69.13;non;0
8003;19/02/2014;brun;49.0;9.0;25766.0;F;master;forage;89.21;non;0
8005;04/05/2014;blond;16.0;9.0;39148.0;M;bac;geologie;50.76;non;1
8020;03/03/2013;chatain;37.0;9.0;49367.0;F;licence;archeologie;46.29;oui;0
8023;22/10/2013;blond;36.0;9.0;24519.0;F;master;geologie;86.73;non;0
8028;13/04/2013;chatain;25.0;9.0;35376.0;M;master;forage;58.86;non;0
8042;04/09/2014;roux;50.0;9.0;34960.0;M;licence;forage;61.09;non;0
8048;27/12/2014;brun;51.0;9.0;26952.0;F;licence;forage;76.83;non;0
8053;26/01/2010;blond;41.0;9.0;36713.0;M;master;geologie;82.92;oui;0
8055;12/12/2013;blond;33.0;9.0;35195.0;M;master;forage;92.92;oui;0
8056;29/11/2014;brun;40.0;9.0;36142.0;F;master;archeologie;87.39;oui;1
8060;23/03/2013;brun;20.0;9.0;36274.0;M;doctorat;forage;96.32;oui;0
8062;28/03/2010;brun;48.0;9.0;40541.0;M;licence;detective;60.1;oui;0
8071;30/05/2014;brun;37.0;9.0;39461.0;F;bac;detective;57.44;non;0
8072;20/11/2012;chatain;29.0;9.0;34141.0;F;licence;archeologie;63.52;non;1
8079;05/09/2012;chatain;36.0;9.0;29546.0;F;doctorat;detective;91.72;oui;0
8093;18/04/2012;blond;36.0;9.0;33586.0;M;licence;;63.5;non;0
8099;18/10/2014;brun;38.0;9.0;40330.0;M;licence;detective;55.44;oui;0
8101;02/11/2012;blond;19.0;9.0;37876.0;M;licence;geologie;67.39;non;0
8103;30/07/2012;blond;15.0;9.0;29679.0;M;master;geologie;81.0;non;0
8114;26/06/2012;blond;16.0;9.0;27493.0;F;licence;geologie;103.97;non;0
8126;22/05/2014;brun;31.0;9.0;31812.0;M;licence;geologie;64.46;non;0
8127;12/04/2010;blond;22.0;9.0;32766.0;M;licence;geologie;58.7;non;0
8130;23/04/2013;blond;23.0;9.0;31440.0;F;licence;geologie;87.62;non;0
8147;10/05/2011;blond;40.0;9.0;35176.0;M;licence;geologie;80.08;non;1
8148;01/07/2010;brun;36.0;9.0;33955.0;F;master;geologie;62.5;non;1
8156;30/03/2013;blond;27.0;9.0;27701.0;F;master;geologie;86.09;non;0
8158;15/08/2012;blond;43.0;9.0;40596.0;M;bac;geologie;40.28;non;0
8161;17/08/2012;brun;37.0;9.0;33735.0;F;licence;detective;81.97;non;0
8203;10/12/2010;blond;21.0;9.0;38063.0;M;bac;forage;55.79;non;1
8206;01/11/2010;blond;39.0;9.0;31341.0;M;doctorat;forage;95.95;oui;0
8211;25/07/2013;roux;46.0;9.0;37130.0;M;bac;forage;76.0;non;0
8219;11/05/2011;roux;34.0;9.0;41071.0;M;bac;geologie;78.96;oui;0
8231;10/09/2014;chatain;46.0;9.0;36882.0;M;master;geologie;53.26;non;0
8240;09/03/2013;brun;18.0;9.0;39597.0;F;licence;detective;78.16;non;0
8247;10/10/2011;blond;36.0;9.0;26741.0;F;master;detective;117.71;non;0
8249;07/08/2010;chatain;53.0;9.0;38826.0;F;licence;detective;80.36;oui;0
8255;02/11/2010;brun;33.0;9.0;41395.0;F;licence;detective;77.31;oui;0
8262;25/03/2011;roux;32.0;9.0;43133.0;M;licence;geologie;81.62;oui;0
8272;24/05/2012;blond;26.0;9.0;33306.0;F;bac;geologie;70.89;non;0
8274;09/07/2013;chatain;36.0;9.0;33075.0;F;master;geologie;90.87;non;0
8286;28/08/2010;brun;42.0;9.0;31927.0;F;master;detective;74.15;non;0
8288;11/06/2010;brun;25.0;9.0;37310.0;M;master;detective;101.08;oui;0
8296;17/01/2012;blond;35.0;9.0;30431.0;M;master;geologie;91.06;non;0
8316;12/07/2011;chatain;26.0;9.0;37224.0;M;master;geologie;56.69;non;0
8322;29/08/2012;blond;38.0;9.0;31752.0;F;licence;forage;92.99;non;0
8334;15/05/2014;blond;45.0;9.0;42855.0;M;bac;forage;70.46;non;0
8339;04/12/2013;brun;21.0;9.0;27861.0;M;doctorat;detective;87.03;oui;0
8347;14/08/2014;chatain;45.0;9.0;29500.0;M;doctorat;forage;65.74;oui;0
8353;01/05/2013;chatain;44.0;9.0;29798.0;M;doctorat;geologie;93.23;oui;0
8364;12/10/2013;blond;35.0;9.0;37300.0;M;licence;detective;75.3;oui;0
8372;28/01/2012;brun;41.0;9.0;36383.0;F;bac;geologie;70.84;non;0
8377;26/02/2012;brun;37.0;9.0;23230.0;F;doctorat;forage;99.85;non;0
8380;04/10/2013;brun;34.0;9.0;36953.0;M;licence;detective;85.55;oui;1
8381;24/02/2012;chatain;35.0;9.0;42938.0;F;licence;geologie;70.66;non;0
8387;04/04/2011;chatain;32.0;9.0;39238.0;F;licence;detective;49.88;non;0
8404;03/10/2014;brun;40.0;9.0;34023.0;M;licence;geologie;55.35;non;0
8405;08/08/2011;brun;21.0;9.0;33774.0;M;licence;forage;64.42;non;0
8415;03/04/2010;chatain;28.0;9.0;38052.0;F;licence;geologie;47.21;non;0
8443;25/11/2010;chatain;51.0;9.0;36870.0;F;doctorat;detective;103.92;oui;0
8456;27/03/2012;blond;16.0;9.0;33353.0;M;master;;95.05;oui;0
8458;06/06/2014;brun;33.0;9.0;33194.0;M;master;geologie;48.79;non;0
8459;25/10/2011;blond;39.0;9.0;42600.0;M;master;geologie;95.23;oui;1
8464;01/08/2014;chatain;52.0;9.0;24892.0;M;master;geologie;70.56;non;0
8476;27/03/2011;brun;38.0;9.0;30687.0;M;master;geologie;72.8;non;0
8477;27/07/2010;chatain;17.0;9.0;37648.0;F;master;geologie;59.28;oui;1
8503;17/07/2010;blond;60.0;9.0;45858.0;M;licence;detective;61.04;oui;0
8506;28/04/2010;chatain;20.0;9.0;23412.0;F;doctorat;detective;87.52;oui;0
8508;27/12/2014;brun;40.0;9.0;31967.0;M;master;geologie;76.77;non;1
8516;12/02/2011;chatain;52.0;9.0;41349.0;F;bac;geologie;48.38;non;0
8518;11/11/2010;roux;37.0;9.0;27261.0;F;licence;geologie;104.79;non;0
8532;16/12/2013;chatain;44.0;9.0;33260.0;F;doctorat;archeologie;109.88;oui;0
8541;04/11/2012;chatain;33.0;9.0;32114.0;M;master;geologie;68.31;non;0
8549;25/04/2014;blond;40.0;9.0;29991.0;M;master;geologie;70.99;non;0
8556;25/02/2011;blond;44.0;9.0;43136.0;F;bac;forage;64.62;non;0
8557;12/06/2012;chatain;24.0;9.0;35986.0;F;master;detective;67.86;non;0
8574;27/12/2013;chatain;31.0;9.0;36196.0;F;master;detective;78.55;oui;0
8583;01/02/2012;chatain;45.0;9.0;43833.0;M;licence;geologie;39.49;non;0
8591;01/05/2010;brun;35.0;9.0;29176.0;M;doctorat;geologie;97.86;oui;0
8595;15/01/2011;blond;35.0;9.0;35365.0;M;licence;geologie;74.48;non;0
8597;08/05/2013;roux;45.0;9.0;36216.0;M;bac;geologie;76.2;non;0
8624;01/02/2012;brun;21.0;9.0;28808.0;F;master;forage;88.72;oui;0
8644;25/05/2013;blond;44.0;9.0;31128.0;F;licence;detective;50.7;non;0
8645;15/12/2011;chatain;17.0;9.0;33981.0;M;master;geologie;76.59;non;0
8646;27/10/2013;blond;30.0;9.0;31931.0;M;master;geologie;84.85;oui;1
8653;29/12/2013;blond;32.0;9.0;35613.0;M;licence;forage;67.96;non;0
8656;13/12/2013;brun;35.0;9.0;33752.0;F;master;archeologie;97.32;oui;0
8661;02/08/2011;brun;47.0;9.0;36669.0;F;licence;detective;66.01;oui;0
8672;01/07/2014;brun;31.0;9.0;36109.0;F;master;forage;81.56;non;0
8679;03/09/2011;blond;49.0;9.0;29288.0;F;master;forage;75.33;non;0
8683;07/08/2013;blond;37.0;9.0;23689.0;M;master;geologie;86.43;non;0
8702;27/02/2011;brun;53.0;9.0;38369.0;M;licence;geologie;75.41;non;0
8711;19/07/2014;brun;55.0;9.0;35469.0;F;master;detective;110.52;oui;0
8728;08/01/2011;chatain;27.0;9.0;25630.0;F;doctorat;detective;105.17;oui;0
8743;13/10/2013;chatain;34.0;9.0;41047.0;F;doctorat;archeologie;85.77;oui;0
8760;05/08/2010;chatain;36.0;9.0;36734.0;F;master;detective;86.97;oui;0
8786;09/02/2010;brun;36.0;9.0;37168.0;F;licence;detective;61.62;non;0
8789;28/03/2010;roux;25.0;9.0;40332.0;M;bac;detective;49.46;oui;0
8796;06/03/2013;chatain;29.0;9.0;39190.0;M;doctorat;detective;77.51;oui;0
8797;26/02/2014;chatain;32.0;9.0;41763.0;F;bac;forage;53.1;non;0
8799;24/02/2012;chatain;36.0;9.0;37409.0;F;licence;detective;65.65;non;1
8804;14/03/2013;roux;34.0;9.0;32541.0;M;licence;geologie;60.74;non;0
8813;22/06/2013;blond;36.0;9.0;41576.0;M;licence;geologie;88.14;non;1
8815;27/03/2010;brun;37.0;9.0;38752.0;F;licence;detective;68.37;non;1
8827;19/01/2012;brun;45.0;9.0;33836.0;M;licence;geologie;48.96;non;0
8830;04/11/2013;chatain;26.0;9.0;51385.0;M;bac;geologie;45.01;non;0
8838;22/05/2010;brun;36.0;9.0;41151.0;M;licence;forage;50.12;oui;0
8844;02/07/2013;brun;22.0;9.0;38580.0;M;master;forage;71.8;non;0
8845;15/01/2013;blond;35.0;9.0;35063.0;M;master;archeologie;71.5;oui;0
8849;19/05/2012;blond;14.0;9.0;35470.0;F;bac;geologie;57.92;non;0
8857;04/07/2014;blond;44.0;9.0;35318.0;F;licence;forage;68.51;non;0
8858;28/10/2014;roux;41.0;9.0;40358.0;F;bac;detective;52.66;non;0
8868;22/06/2011;brun;37.0;9.0;43567.0;M;licence;geologie;51.79;non;0
8871;25/03/2011;blond;15.0;9.0;36308.0;M;bac;geologie;49.88;non;0
8880;10/11/2012;blond;42.0;9.0;41504.0;M;bac;geologie;45.33;non;0
8898;28/12/2010;chatain;40.0;9.0;33550.0;M;master;geologie;77.06;non;0
8900;29/04/2010;brun;30.0;9.0;36405.0;F;licence;forage;35.25;non;0
8902;14/11/2012;chatain;42.0;9.0;26856.0;F;doctorat;archeologie;124.67;oui;0
8914;23/06/2010;blond;30.0;9.0;30163.0;M;master;forage;61.56;oui;0
8920;17/10/2014;chatain;60.0;9.0;33196.0;F;master;geologie;83.63;non;0
8921;20/05/2012;brun;35.0;9.0;18250.0;M;doctorat;geologie;81.58;non;0
8924;03/05/2012;chatain;59.0;9.0;34384.0;M;doctorat;geologie;87.22;oui;0
8928;14/06/2014;blond;23.0;9.0;;M;licence;forage;74.73;oui;0
8931;09/10/2012;brun;47.0;9.0;35475.0;M;master;geologie;50.07;non;0
8940;18/01/2011;roux;30.0;9.0;30971.0;M;bac;geologie;83.94;non;0
8946;13/04/2014;blond;27.0;9.0;23915.0;M;master;geologie;68.65;non;0
8976;19/04/2014;brun;25.0;9.0;25633.0;F;licence;geologie;72.48;non;0
8977;09/05/2012;chatain;16.0;9.0;44265.0;M;licence;forage;39.6;non;0
8986;29/05/2012;blond;47.0;9.0;31850.0;M;licence;geologie;66.25;non;0
8993;09/10/2010;brun;37.0;9.0;40033.0;F;licence;geologie;72.95;non;0
9010;08/11/2014;blond;22.0;9.0;41093.0;M;bac;geologie;44.96;non;0
9021;21/09/2014;brun;36.0;9.0;39942.0;M;licence;geologie;89.16;oui;0
9031;17/08/2010;chatain;47.0;9.0;38509.0;M;licence;geologie;49.48;non;0
9044;03/06/2010;chatain;23.0;9.0;29369.0;F;master;geologie;97.02;non;0
9052;08/08/2010;blond;40.0;9.0;42052.0;M;licence;forage;84.8;oui;1
9058;15/09/2011;chatain;47.0;9.0;39484.0;F;licence;forage;59.07;non;0
9067;24/01/2013;chatain;40.0;9.0;35872.0;F;master;detective;106.27;;0
9071;20/07/2010;chatain;52.0;9.0;29510.0;F;doctorat;forage;101.87;oui;0
9073;07/11/2011;brun;46.0;9.0;35457.0;M;licence;forage;70.13;non;1
9081;12/07/2013;blond;38.0;9.0;34636.0;M;licence;geologie;68.33;non;0
9105;19/04/2014;brun;41.0;9.0;32192.0;M;master;geologie;67.25;non;0
9107;21/03/2011;brun;29.0;9.0;37956.0;F;licence;detective;77.88;non;1
9108;21/03/2011;chatain;17.0;9.0;35512.0;M;master;geologie;73.75;non;0
9121;23/10/2010;brun;42.0;9.0;34057.0;F;master;archeologie;75.78;oui;0
9122;11/06/2010;blond;38.0;9.0;43584.0;M;bac;geologie;55.78;non;0
9129;15/02/2011;brun;18.0;9.0;;M;doctorat;forage;102.71;oui;0
9132;19/10/2014;roux;26.0;9.0;32818.0;M;bac;geologie;59.35;non;0
9144;02/08/2013;chatain;35.0;9.0;33342.0;F;master;geologie;77.5;non;0
9147;21/05/2013;;16.0;9.0;36991.0;M;licence;geologie;59.13;non;0
9160;14/01/2014;chatain;41.0;9.0;34386.0;F;master;geologie;94.85;non;0
9161;13/01/2014;chatain;50.0;9.0;38241.0;F;bac;archeologie;48.54;non;1
9186;03/12/2010;blond;39.0;9.0;36418.0;M;licence;forage;71.2;non;0
9194;02/12/2011;chatain;28.0;9.0;37684.0;F;master;geologie;85.45;non;0
9195;06/03/2010;blond;27.0;9.0;37008.0;M;licence;geologie;64.82;non;0
9211;24/10/2013;brun;25.0;9.0;32881.0;M;master;forage;93.44;oui;0
9214;18/11/2011;blond;35.0;9.0;38391.0;M;licence;forage;60.19;non;0
9218;;blond;32.0;9.0;25636.0;M;doctorat;geologie;91.27;oui;0
9220;17/03/2010;blond;31.0;9.0;36112.0;M;licence;geologie;69.77;non;0
9235;21/05/2010;blond;40.0;9.0;23972.0;M;doctorat;forage;119.76;oui;0
9257;16/07/2010;brun;40.0;9.0;27333.0;M;master;geologie;99.75;non;0
9261;11/05/2012;brun;25.0;9.0;35944.0;M;master;geologie;78.17;oui;1
9275;20/05/2011;roux;38.0;9.0;33794.0;M;licence;geologie;70.86;non;0
9281;08/08/2013;brun;49.0;9.0;30683.0;F;licence;archeologie;73.48;non;1
9283;28/03/2010;brun;50.0;9.0;39727.0;F;licence;geologie;76.21;non;0
9300;03/12/2011;blond;35.0;9.0;38350.0;M;doctorat;geologie;88.33;oui;1
9321;27/11/2012;brun;28.0;9.0;35257.0;M;master;geologie;55.77;non;0
9333;04/05/2012;chatain;39.0;9.0;31593.0;M;master;geologie;67.77;non;1
9338;27/07/2011;chatain;36.0;9.0;41800.0;M;master;forage;64.37;oui;0
9344;29/06/2014;chatain;18.0;9.0;40508.0;F;master;forage;105.42;oui;0
9345;23/08/2011;chatain;47.0;9.0;34984.0;M;licence;geologie;39.59;non;0
9349;10/09/2010;blond;31.0;9.0;36203.0;M;licence;geologie;56.52;non;0
9360;25/01/2012;roux;22.0;9.0;40104.0;M;bac;archeologie;107.9;oui;1
9372;15/04/2010;blond;18.0;9.0;35152.0;M;licence;geologie;82.96;non;1
9381;26/10/2014;brun;37.0;9.0;37238.0;F;bac;forage;91.14;non;0
9384;04/04/2014;blond;29.0;9.0;26938.0;M;licence;geologie;84.46;non;1
9389;03/02/2012;brun;27.0;9.0;39540.0;F;licence;detective;72.92;non;0
9422;06/01/2012;brun;39.0;9.0;33764.0;M;licence;detective;75.0;non;0
9425;07/05/2012;blond;39.0;9.0;41599.0;F;bac;detective;62.5;non;0
9448;02/12/2012;brun;28.0;9.0;38732.0;M;licence;geologie;64.59;non;0
9456;23/12/2010;chatain;24.0;9.0;33050.0;F;master;geologie;91.83;non;0
9458;03/11/2014;brun;40.0;9.0;31775.0;M;master;geologie;58.99;non;0
9461;08/02/2011;blond;38.0;9.0;26731.0;M;master;geologie;72.56;non;0
9463;21/07/2012;chatain;46.0;9.0;36122.0;M;master;forage;71.86;oui;0
9466;12/03/2013;brun;35.0;9.0;34597.0;F;licence;forage;88.34;non;0
9468;12/06/2010;chatain;19.0;9.0;31708.0;F;master;detective;102.41;non;0
9471;09/10/2012;brun;45.0;9.0;27652.0;F;master;geologie;100.98;;0
9472;26/07/2011;blond;34.0;9.0;27982.0;M;master;geologie;89.06;oui;0
9473;04/02/2014;blond;35.0;9.0;33198.0;M;bac;geologie;56.41;non;0
9481;20/07/2013;brun;25.0;9.0;29130.0;F;master;detective;98.8;oui;0
9487;21/12/2012;chatain;17.0;9.0;28789.0;F;doctorat;forage;120.66;oui;0
9500;20/04/2011;chatain;25.0;9.0;39770.0;F;master;archeologie;72.46;oui;0
9510;22/07/2014;blond;34.0;9.0;43324.0;M;master;detective;66.09;oui;0
9514;30/01/2012;chatain;38.0;9.0;38086.0;M;licence;geologie;53.52;non;0
9536;11/09/2014;blond;29.0;9.0;32412.0;M;licence;geologie;85.74;non;0
9540;13/07/2014;blond;38.0;9.0;34993.0;M;licence;detective;89.2;non;1
9562;24/11/2012;roux;38.0;9.0;31395.0;M;licence;forage;51.46;non;0
9566;15/06/2012;brun;43.0;9.0;30909.0;M;master;geologie;84.73;non;0
9567;23/02/2010;blond;36.0;9.0;32696.0;M;master;forage;85.34;oui;0
9574;22/02/2011;brun;26.0;9.0;26581.0;F;licence;forage;87.45;non;0
9579;11/01/2014;chatain;16.0;9.0;27845.0;F;doctorat;geologie;100.88;oui;0
9582;16/05/2012;brun;44.0;9.0;38695.0;F;licence;forage;54.39;non;0
9583;13/04/2014;;30.0;9.0;32499.0;M;licence;detective;90.6;non;0
9588;07/01/2011;blond;30.0;9.0;39254.0;F;bac;detective;58.52;non;0
9592;25/08/2010;blond;24.0;9.0;34175.0;F;licence;forage;87.0;non;0
9594;21/12/2010;blond;35.0;9.0;40609.0;M;licence;detective;52.72;oui;0
