id;age;job;marital;education;default;housing;loan;contact;month;day_of_week;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed
30996;53;unemployed;married;basic.9y;unknown;yes;no;cellular;may;tue;4;999;0;nonexistent;-1.8;92.893;-46.2;1.344;5099.1
32681;51;entrepreneur;divorced;university.degree;no;no;no;cellular;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1
29304;45;blue-collar;married;unknown;no;yes;no;cellular;apr;fri;3;999;1;failure;-1.8;93.075;-47.1;1.405;5099.1
30291;37;admin.;single;university.degree;no;yes;no;cellular;apr;thu;1;999;0;nonexistent;-1.8;93.075;-47.1;1.365;5099.1
16374;49;blue-collar;divorced;basic.9y;no;yes;no;cellular;jul;wed;2;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1
14024;28;housemaid;married;high.school;no;no;no;cellular;jul;fri;2;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1
2383;28;blue-collar;married;basic.9y;no;yes;no;telephone;may;tue;3;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0
16664;25;services;single;basic.9y;no;no;no;telephone;jul;wed;2;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1
35377;29;admin.;married;high.school;no;yes;no;cellular;may;fri;4;999;0;nonexistent;-1.8;92.893;-46.2;1.25;5099.1
18472;32;admin.;married;university.degree;no;no;no;cellular;jul;thu;4;999;0;nonexistent;1.4;93.918;-42.7;4.968;5228.1
32876;38;blue-collar;divorced;basic.4y;unknown;no;no;telephone;may;mon;3;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1
36110;27;services;married;university.degree;no;no;no;cellular;may;tue;2;3;1;success;-1.8;92.893;-46.2;1.266;5099.1
26551;50;unemployed;unknown;basic.9y;no;yes;yes;cellular;nov;thu;1;999;0;nonexistent;-0.1;93.2;-42.0;4.076;5195.8
37986;25;self-employed;single;university.degree;no;yes;no;cellular;sep;mon;1;999;0;nonexistent;-3.4;92.379;-29.8;0.797;5017.5
14804;37;technician;married;high.school;no;yes;no;cellular;jul;wed;1;999;0;nonexistent;1.4;93.918;-42.7;4.957;5228.1
39467;25;self-employed;single;unknown;no;no;no;cellular;apr;mon;2;999;1;failure;-1.8;93.749;-34.6;0.643;5008.7
20301;31;technician;single;professional.course;no;yes;no;cellular;aug;mon;5;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1
19437;52;blue-collar;married;basic.4y;unknown;yes;yes;cellular;aug;wed;4;999;0;nonexistent;1.4;93.444;-36.1;4.967;5228.1
3480;50;retired;married;basic.4y;unknown;yes;no;telephone;may;thu;4;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191.0
1703;36;blue-collar;single;basic.4y;no;no;no;telephone;may;fri;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0
1585;25;blue-collar;married;professional.course;unknown;no;no;telephone;may;fri;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0
10900;50;management;married;university.degree;no;yes;no;telephone;jun;wed;1;999;0;nonexistent;1.4;94.465;-41.8;4.962;5228.1
31864;32;admin.;married;university.degree;no;no;no;cellular;may;thu;1;999;0;nonexistent;-1.8;92.893;-46.2;1.327;5099.1
35436;49;blue-collar;divorced;professional.course;no;yes;no;cellular;may;mon;10;999;0;nonexistent;-1.8;92.893;-46.2;1.244;5099.1
25210;30;admin.;single;high.school;no;unknown;unknown;cellular;nov;tue;2;999;0;nonexistent;-0.1;93.2;-42.0;4.153;5195.8
34519;31;admin.;divorced;high.school;no;yes;no;cellular;may;thu;2;999;1;failure;-1.8;92.893;-46.2;1.266;5099.1
33572;42;blue-collar;married;basic.4y;no;yes;no;telephone;may;tue;2;999;0;nonexistent;-1.8;92.893;-46.2;1.291;5099.1
33122;38;blue-collar;married;high.school;unknown;yes;no;cellular;may;tue;2;999;1;failure;-1.8;92.893;-46.2;1.291;5099.1
13319;37;blue-collar;married;basic.6y;unknown;yes;no;cellular;jul;wed;1;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1
31044;31;admin.;married;unknown;no;yes;no;cellular;may;wed;11;999;1;failure;-1.8;92.893;-46.2;1.334;5099.1
13346;33;services;married;high.school;unknown;yes;yes;cellular;jul;wed;1;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1
17975;52;admin.;married;university.degree;no;yes;no;cellular;jul;tue;4;999;0;nonexistent;1.4;93.918;-42.7;4.961;5228.1
39431;33;admin.;single;university.degree;no;no;no;cellular;apr;mon;1;999;2;failure;-1.8;93.749;-34.6;0.642;5008.7
14745;55;housemaid;married;basic.4y;no;no;no;cellular;jul;wed;7;999;0;nonexistent;1.4;93.918;-42.7;4.957;5228.1
18646;33;admin.;single;professional.course;no;yes;no;cellular;jul;thu;2;999;0;nonexistent;1.4;93.918;-42.7;4.968;5228.1
31135;31;blue-collar;single;high.school;no;no;no;cellular;may;wed;1;999;1;failure;-1.8;92.893;-46.2;1.334;5099.1
4997;38;services;single;basic.9y;unknown;yes;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191.0
25519;58;management;divorced;university.degree;no;no;no;cellular;nov;wed;1;5;1;success;-0.1;93.2;-42.0;4.12;5195.8
9133;31;admin.;single;university.degree;no;no;no;telephone;jun;fri;1;999;0;nonexistent;1.4;94.465;-41.8;4.967;5228.1
27138;31;admin.;single;high.school;no;yes;no;cellular;nov;fri;2;999;0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8
39975;76;retired;married;professional.course;unknown;yes;no;cellular;jun;tue;1;9;2;success;-1.7;94.055;-39.8;0.761;4991.6
3625;37;technician;single;university.degree;no;no;no;telephone;may;fri;1;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191.0
12116;41;blue-collar;married;basic.6y;unknown;no;no;telephone;jun;mon;1;999;0;nonexistent;1.4;94.465;-41.8;4.947;5228.1
30427;24;student;single;high.school;no;no;yes;cellular;apr;thu;1;999;0;nonexistent;-1.8;93.075;-47.1;1.365;5099.1
7398;52;blue-collar;single;unknown;unknown;no;no;telephone;may;fri;3;999;0;nonexistent;1.1;93.994;-36.4;4.864;5191.0
16080;35;services;single;high.school;unknown;no;no;cellular;jul;tue;1;999;0;nonexistent;1.4;93.918;-42.7;4.961;5228.1
22834;48;services;married;high.school;unknown;yes;yes;cellular;aug;mon;1;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1
12105;23;services;single;high.school;no;no;no;telephone;jun;mon;5;999;0;nonexistent;1.4;94.465;-41.8;4.947;5228.1
36579;35;admin.;married;university.degree;no;no;no;cellular;jun;thu;3;999;0;nonexistent;-2.9;92.963;-40.8;1.26;5076.2
11507;26;management;single;university.degree;no;no;no;telephone;jun;fri;1;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1
6894;56;management;married;university.degree;no;no;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191.0
20095;38;admin.;married;university.degree;no;yes;no;cellular;aug;mon;1;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1
38631;32;admin.;single;university.degree;no;no;no;cellular;nov;mon;2;999;0;nonexistent;-3.4;92.649;-30.1;0.722;5017.5
13613;32;technician;single;university.degree;no;yes;no;cellular;jul;thu;1;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1
31656;25;blue-collar;single;basic.9y;no;yes;no;cellular;may;thu;1;999;0;nonexistent;-1.8;92.893;-46.2;1.327;5099.1
3820;31;technician;single;professional.course;unknown;yes;yes;telephone;may;fri;4;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191.0
1921;40;housemaid;single;university.degree;no;yes;no;telephone;may;fri;3;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0
13297;39;technician;married;professional.course;no;yes;no;telephone;jul;wed;8;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1
11696;58;retired;married;basic.4y;no;no;no;telephone;jun;fri;2;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1
28204;34;admin.;single;high.school;no;yes;yes;cellular;apr;tue;2;999;0;nonexistent;-1.8;93.075;-47.1;1.453;5099.1
5369;40;management;divorced;university.degree;unknown;yes;no;telephone;may;fri;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
12094;36;admin.;married;high.school;no;yes;yes;telephone;jun;fri;4;999;0;nonexistent;1.4;94.465;-41.8;4.947;5228.1
658;39;management;divorced;university.degree;unknown;yes;no;telephone;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
31147;31;blue-collar;single;high.school;no;no;no;cellular;may;wed;1;999;1;failure;-1.8;92.893;-46.2;1.334;5099.1
9478;26;services;single;high.school;no;yes;no;telephone;jun;mon;1;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1
17623;57;retired;single;unknown;unknown;no;no;cellular;jul;mon;5;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1
2489;58;retired;married;high.school;no;yes;no;telephone;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0
7713;42;technician;divorced;university.degree;no;yes;no;telephone;may;fri;3;999;0;nonexistent;1.1;93.994;-36.4;4.864;5191.0
29432;48;services;married;high.school;no;no;no;cellular;apr;mon;3;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1
23947;38;admin.;married;university.degree;no;no;no;cellular;aug;fri;9;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1
3584;25;housemaid;single;basic.9y;no;no;no;telephone;may;fri;4;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191.0
27853;33;admin.;single;university.degree;no;yes;yes;cellular;mar;tue;1;999;0;nonexistent;-1.8;92.843;-50.0;1.614;5099.1
22556;31;technician;single;professional.course;no;yes;no;cellular;aug;fri;5;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1
39503;47;admin.;married;high.school;no;yes;no;cellular;apr;fri;1;999;1;failure;-1.8;93.749;-34.6;0.645;5008.7
17749;52;entrepreneur;divorced;high.school;unknown;yes;no;cellular;jul;tue;1;999;0;nonexistent;1.4;93.918;-42.7;4.961;5228.1
9540;37;technician;married;professional.course;unknown;no;yes;telephone;jun;mon;1;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1
4600;40;blue-collar;married;basic.4y;unknown;yes;no;telephone;may;tue;7;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0
9291;49;retired;married;basic.9y;no;no;no;telephone;jun;fri;4;999;0;nonexistent;1.4;94.465;-41.8;4.967;5228.1
24928;38;blue-collar;divorced;unknown;no;no;no;cellular;nov;tue;1;999;0;nonexistent;-0.1;93.2;-42.0;4.153;5195.8
15116;42;housemaid;married;basic.9y;no;yes;yes;cellular;jul;thu;1;999;0;nonexistent;1.4;93.918;-42.7;4.958;5228.1
15970;43;admin.;married;high.school;no;yes;no;cellular;jul;mon;28;999;0;nonexistent;1.4;93.918;-42.7;4.96;5228.1
1790;58;blue-collar;married;basic.9y;no;no;no;telephone;may;fri;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0
4808;36;services;single;high.school;unknown;no;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191.0
31780;37;blue-collar;married;basic.4y;no;yes;no;cellular;may;thu;1;999;1;failure;-1.8;92.893;-46.2;1.327;5099.1
17753;50;technician;married;professional.course;unknown;no;yes;cellular;jul;tue;1;999;0;nonexistent;1.4;93.918;-42.7;4.961;5228.1
20097;29;admin.;married;university.degree;no;yes;no;cellular;aug;mon;1;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1
29440;24;technician;single;high.school;no;yes;no;cellular;apr;mon;1;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1
23272;57;retired;married;basic.4y;unknown;yes;no;cellular;aug;wed;2;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1
6935;26;technician;single;professional.course;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191.0
8520;41;self-employed;married;basic.4y;no;yes;no;telephone;jun;wed;3;999;0;nonexistent;1.4;94.465;-41.8;4.864;5228.1
20607;35;admin.;married;university.degree;unknown;yes;yes;cellular;aug;wed;1;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1
20733;50;services;married;high.school;no;yes;no;cellular;aug;wed;2;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1
19560;31;admin.;married;high.school;no;no;no;cellular;aug;thu;1;999;0;nonexistent;1.4;93.444;-36.1;4.968;5228.1
27924;28;admin.;single;high.school;no;yes;no;cellular;mar;fri;1;999;0;nonexistent;-1.8;92.843;-50.0;1.531;5099.1
19561;33;technician;single;professional.course;no;no;no;cellular;aug;thu;1;999;0;nonexistent;1.4;93.444;-36.1;4.968;5228.1
29657;53;blue-collar;married;high.school;unknown;yes;no;cellular;apr;mon;1;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1
26720;56;technician;married;professional.course;no;no;no;cellular;nov;thu;2;999;0;nonexistent;-0.1;93.2;-42.0;4.076;5195.8
6739;31;unemployed;single;professional.course;no;no;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
10222;29;blue-collar;married;high.school;no;no;no;telephone;jun;mon;2;999;0;nonexistent;1.4;94.465;-41.8;4.96;5228.1
21003;31;housemaid;married;university.degree;no;yes;yes;cellular;aug;thu;4;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1
833;53;technician;married;high.school;no;yes;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0
12147;28;admin.;married;high.school;no;no;no;telephone;jul;tue;1;999;0;nonexistent;1.4;93.918;-42.7;4.955;5228.1
3176;41;management;married;high.school;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191.0
40904;55;admin.;married;high.school;no;no;no;telephone;oct;mon;2;10;3;success;-1.1;94.601;-49.5;0.977;4963.6
16086;35;services;single;high.school;unknown;no;no;cellular;jul;tue;1;999;0;nonexistent;1.4;93.918;-42.7;4.961;5228.1
35127;45;retired;married;basic.6y;unknown;no;yes;cellular;may;fri;1;999;1;failure;-1.8;92.893;-46.2;1.25;5099.1
27742;38;technician;married;professional.course;no;yes;yes;cellular;mar;thu;2;999;0;nonexistent;-1.8;92.843;-50.0;1.757;5099.1
6529;42;admin.;single;university.degree;unknown;yes;yes;telephone;may;wed;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
31569;36;admin.;single;high.school;no;yes;no;cellular;may;thu;1;999;1;failure;-1.8;92.893;-46.2;1.327;5099.1
4724;43;admin.;married;university.degree;no;no;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191.0
35630;44;management;single;high.school;no;yes;no;cellular;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.244;5099.1
36578;56;management;married;university.degree;no;yes;no;telephone;jun;wed;5;999;0;nonexistent;-2.9;92.963;-40.8;1.26;5076.2
1733;34;admin.;married;university.degree;no;yes;no;telephone;may;fri;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0
16094;37;admin.;single;unknown;no;no;no;telephone;jul;tue;13;999;0;nonexistent;1.4;93.918;-42.7;4.961;5228.1
11280;45;technician;married;university.degree;no;no;no;telephone;jun;thu;1;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1
7113;30;blue-collar;single;basic.4y;unknown;yes;yes;telephone;may;thu;4;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191.0
38375;38;blue-collar;married;basic.9y;no;yes;no;cellular;oct;mon;3;999;0;nonexistent;-3.4;92.431;-26.9;0.739;5017.5
19762;47;services;married;high.school;no;no;no;cellular;aug;fri;1;999;0;nonexistent;1.4;93.444;-36.1;4.966;5228.1
3787;34;admin.;married;high.school;no;yes;yes;telephone;may;fri;1;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191.0
18514;32;admin.;married;high.school;no;no;no;cellular;jul;thu;11;999;0;nonexistent;1.4;93.918;-42.7;4.968;5228.1
13499;39;blue-collar;married;basic.9y;no;yes;no;cellular;jul;thu;1;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1
37654;59;management;married;university.degree;no;yes;no;cellular;aug;tue;2;999;1;failure;-2.9;92.201;-31.4;0.859;5076.2
30411;32;blue-collar;married;professional.course;no;yes;no;cellular;apr;thu;2;999;0;nonexistent;-1.8;93.075;-47.1;1.365;5099.1
40652;42;admin.;single;high.school;no;no;no;cellular;sep;wed;1;14;1;success;-1.1;94.199;-37.5;0.88;4963.6
11852;41;admin.;married;high.school;unknown;no;no;telephone;jun;fri;7;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1
5635;47;technician;married;professional.course;unknown;no;yes;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
2476;40;blue-collar;divorced;basic.9y;unknown;yes;yes;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0
18417;28;services;married;high.school;no;unknown;unknown;cellular;jul;thu;4;999;0;nonexistent;1.4;93.918;-42.7;4.968;5228.1
5646;44;blue-collar;married;high.school;no;yes;no;telephone;may;mon;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
21822;30;technician;single;university.degree;unknown;yes;no;cellular;aug;wed;1;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1
23756;49;housemaid;married;basic.4y;unknown;yes;no;cellular;aug;thu;5;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1
3106;37;self-employed;married;basic.9y;no;yes;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191.0
31333;44;blue-collar;married;basic.9y;unknown;no;no;cellular;may;wed;1;999;0;nonexistent;-1.8;92.893;-46.2;1.334;5099.1
25448;34;admin.;single;high.school;no;no;no;cellular;nov;wed;1;999;0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8
27794;39;blue-collar;single;basic.4y;no;yes;no;telephone;mar;tue;3;999;0;nonexistent;-1.8;92.843;-50.0;1.687;5099.1
30709;49;admin.;married;high.school;no;no;no;cellular;may;tue;1;999;1;failure;-1.8;92.893;-46.2;1.344;5099.1
4936;31;technician;married;high.school;no;yes;no;telephone;may;wed;4;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191.0
35824;53;blue-collar;married;professional.course;no;no;yes;cellular;may;mon;6;999;0;nonexistent;-1.8;92.893;-46.2;1.244;5099.1
31503;45;entrepreneur;married;university.degree;no;yes;no;cellular;may;wed;4;999;1;failure;-1.8;92.893;-46.2;1.334;5099.1
28527;42;blue-collar;married;basic.9y;unknown;yes;no;cellular;apr;tue;2;999;0;nonexistent;-1.8;93.075;-47.1;1.423;5099.1
37215;38;admin.;single;university.degree;no;yes;no;cellular;aug;fri;1;999;0;nonexistent;-2.9;92.201;-31.4;0.881;5076.2
36202;23;student;single;high.school;no;yes;no;cellular;may;thu;1;999;1;failure;-1.8;92.893;-46.2;1.27;5099.1
24566;30;admin.;single;university.degree;no;yes;no;cellular;nov;mon;1;999;0;nonexistent;-0.1;93.2;-42.0;4.191;5195.8
38192;82;retired;married;university.degree;no;yes;no;cellular;oct;tue;1;999;0;nonexistent;-3.4;92.431;-26.9;0.744;5017.5
38588;60;retired;married;basic.4y;unknown;yes;no;cellular;oct;fri;1;999;0;nonexistent;-3.4;92.431;-26.9;0.72;5017.5
5360;45;blue-collar;married;basic.6y;unknown;no;no;telephone;may;fri;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
40862;27;student;single;university.degree;no;yes;no;cellular;oct;fri;1;999;3;failure;-1.1;94.601;-49.5;0.942;4963.6
40258;68;retired;married;university.degree;no;yes;no;cellular;jul;mon;2;999;1;failure;-1.7;94.215;-40.3;0.889;4991.6
31108;53;blue-collar;married;professional.course;unknown;no;yes;cellular;may;wed;5;999;0;nonexistent;-1.8;92.893;-46.2;1.334;5099.1
18113;39;admin.;married;university.degree;unknown;yes;no;telephone;jul;wed;4;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1
41094;19;student;single;basic.9y;no;yes;no;cellular;nov;wed;1;999;1;failure;-1.1;94.767;-50.8;1.048;4963.6
8370;36;services;divorced;professional.course;no;no;no;telephone;jun;tue;4;999;0;nonexistent;1.4;94.465;-41.8;4.864;5228.1
15340;40;services;divorced;basic.9y;no;yes;no;cellular;jul;fri;2;999;0;nonexistent;1.4;93.918;-42.7;4.957;5228.1
24501;52;entrepreneur;single;university.degree;unknown;yes;no;cellular;nov;mon;2;999;0;nonexistent;-0.1;93.2;-42.0;4.191;5195.8
16079;35;services;single;high.school;unknown;yes;no;cellular;jul;tue;1;999;0;nonexistent;1.4;93.918;-42.7;4.961;5228.1
14137;39;services;married;professional.course;no;yes;no;cellular;jul;mon;2;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1
5211;42;blue-collar;married;basic.9y;unknown;no;no;telephone;may;fri;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
17757;60;retired;divorced;basic.4y;no;yes;no;cellular;jul;tue;1;999;0;nonexistent;1.4;93.918;-42.7;4.961;5228.1
5979;36;management;married;university.degree;no;yes;no;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
19151;35;technician;divorced;professional.course;no;no;no;cellular;aug;tue;3;999;0;nonexistent;1.4;93.444;-36.1;4.968;5228.1
30157;60;admin.;married;high.school;no;unknown;unknown;cellular;apr;thu;1;2;1;success;-1.8;93.075;-47.1;1.365;5099.1
6535;51;admin.;divorced;university.degree;no;yes;no;telephone;may;wed;18;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
12694;50;admin.;married;high.school;unknown;yes;no;cellular;jul;mon;2;999;0;nonexistent;1.4;93.918;-42.7;4.96;5228.1
17612;56;blue-collar;divorced;basic.6y;unknown;no;no;telephone;jul;mon;3;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1
12045;32;management;married;university.degree;no;no;no;telephone;jun;fri;4;999;0;nonexistent;1.4;94.465;-41.8;4.947;5228.1
24581;39;management;single;basic.9y;no;yes;no;cellular;nov;mon;3;999;0;nonexistent;-0.1;93.2;-42.0;4.191;5195.8
14892;51;blue-collar;married;basic.9y;no;yes;no;cellular;jul;wed;9;999;0;nonexistent;1.4;93.918;-42.7;4.957;5228.1
10910;34;admin.;single;high.school;no;no;yes;telephone;jun;wed;1;999;0;nonexistent;1.4;94.465;-41.8;4.962;5228.1
11111;49;services;married;high.school;unknown;no;no;telephone;jun;thu;1;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1
15453;44;entrepreneur;married;professional.course;no;no;no;cellular;jul;fri;1;999;0;nonexistent;1.4;93.918;-42.7;4.957;5228.1
4784;38;blue-collar;single;basic.4y;no;no;no;telephone;may;wed;7;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191.0
